id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
997,CPI-SC01B68A76A,446,1872,CellChatDB_v1,user_curated,,NigelHo,,
998,CPI-SC0BF39EE75,1739,1872,CellChatDB_v1,user_curated,,NigelHo,,
999,CPI-SC0137D53C6,1738,1872,CellChatDB_v1,user_curated,,NigelHo,,
1000,CPI-SC0F82BC927,1740,1872,CellChatDB_v1,user_curated,,NigelHo,,
1001,CPI-SC09306158B,305,1871,CellChatDB_v1,user_curated,,NigelHo,,
1002,CPI-SC047DBE4B7,208,1871,CellChatDB_v1,user_curated,,NigelHo,,
1003,CPI-SC005389BAC,217,1871,CellChatDB_v1,user_curated,,NigelHo,,
1004,CPI-SC055EB8278,446,1871,CellChatDB_v1,user_curated,,NigelHo,,
1005,CPI-SC03D5449B7,1739,1871,CellChatDB_v1,user_curated,,NigelHo,,
1006,CPI-SC0F24E913B,1738,1871,CellChatDB_v1,user_curated,,NigelHo,,
1007,CPI-SC03E337BCA,1740,1871,CellChatDB_v1,user_curated,,NigelHo,,
1008,CPI-CC0F618660E,1887,1871,CellChatDB_v1,user_curated,,NigelHo,,
1009,CPI-CC082C28F56,1888,1871,CellChatDB_v1,user_curated,,NigelHo,,
1010,CPI-SS092BA2CCB,788,902,CellChatDB_v1,user_curated,,NigelHo,,
1011,CPI-SS02B6C93AE,788,843,CellChatDB_v1,user_curated,,NigelHo,,
1012,CPI-SS023A824D0,1691,1730,CellChatDB_v1,user_curated,,NigelHo,,
1013,CPI-SS072DE2CA2,1359,1730,CellChatDB_v1,user_curated,,NigelHo,,
1014,CPI-SS0CE9D40E8,1691,1379,CellChatDB_v1,user_curated,,NigelHo,,
1015,CPI-SC0F5F2420B,1358,1859,CellChatDB_v1,user_curated,,NigelHo,,
1016,CPI-SC0593B91C3,197,1859,CellChatDB_v1,user_curated,,NigelHo,,
1017,CPI-SC01F8ACD46,264,1859,CellChatDB_v1,user_curated,,NigelHo,,
1018,CPI-SC04BF8FB78,198,1859,CellChatDB_v1,user_curated,,NigelHo,,
1019,CPI-SC0B08580BD,200,1859,CellChatDB_v1,user_curated,,NigelHo,,
1020,CPI-SC0E30E46D7,272,1859,CellChatDB_v1,user_curated,,NigelHo,,
1021,CPI-SC0157AA0C1,703,1859,CellChatDB_v1,user_curated,,NigelHo,,
1022,CPI-SC0DBB5B299,648,1859,CellChatDB_v1,user_curated,,NigelHo,,
1023,CPI-SC0412ADA17,1344,1859,CellChatDB_v1,user_curated,,NigelHo,,
1024,CPI-SC0D8D2D054,758,1859,CellChatDB_v1,user_curated,,NigelHo,,
1025,CPI-SC0378FFECF,323,1859,CellChatDB_v1,user_curated,,NigelHo,,
1026,CPI-SC05FD687E1,324,1859,CellChatDB_v1,user_curated,,NigelHo,,
1027,CPI-SC0A87F3CEF,325,1859,CellChatDB_v1,user_curated,,NigelHo,,
1028,CPI-SC024C99A6A,34,1859,CellChatDB_v1,user_curated,,NigelHo,,
1029,CPI-SC0B1143F7D,33,1859,CellChatDB_v1,user_curated,,NigelHo,,
1030,CPI-SC0CFEB60FE,412,1859,CellChatDB_v1,user_curated,,NigelHo,,
1031,CPI-SC0D95CBFF7,760,1859,CellChatDB_v1,user_curated,,NigelHo,,
1032,CPI-SC0F944AD71,759,1859,CellChatDB_v1,user_curated,,NigelHo,,
1033,CPI-SC0863EA491,1539,1859,CellChatDB_v1,user_curated,,NigelHo,,
1034,CPI-SC0822830FD,1249,1859,CellChatDB_v1,user_curated,,NigelHo,,
1035,CPI-SC0A94C1B48,798,1859,CellChatDB_v1,user_curated,,NigelHo,,
1036,CPI-SC0290C9961,1540,1859,CellChatDB_v1,user_curated,,NigelHo,,
1037,CPI-SC0F0223443,1541,1859,CellChatDB_v1,user_curated,,NigelHo,,
1038,CPI-SC03366ACE1,1542,1859,CellChatDB_v1,user_curated,,NigelHo,,
1039,CPI-SC0379AF994,1543,1859,CellChatDB_v1,user_curated,,NigelHo,,
1040,CPI-SC06D8A1039,1544,1859,CellChatDB_v1,user_curated,,NigelHo,,
1041,CPI-SC0309AEB57,314,1859,CellChatDB_v1,user_curated,,NigelHo,,
1042,CPI-SC036E5CC9F,1545,1859,CellChatDB_v1,user_curated,,NigelHo,,
1043,CPI-SC000B70A6E,1546,1859,CellChatDB_v1,user_curated,,NigelHo,,
1044,CPI-SC0FE809E9F,1403,1859,CellChatDB_v2,user_curated,,NigelHo,,
1045,CPI-SS0F219EA4A,1358,1549,CellChatDB_v1,user_curated,,NigelHo,,
1046,CPI-SS0F9A00F83,1359,1549,CellChatDB_v1,user_curated,,NigelHo,,
1047,CPI-SS071C59EE1,1362,1549,CellChatDB_v1,user_curated,,NigelHo,,
1048,CPI-SS0958724F2,1361,1346,CellChatDB_v1,user_curated,,NigelHo,,
1049,CPI-SS00C24ED50,1346,1346,CellChatDB_v1,user_curated,,NigelHo,,
1050,CPI-SS0BA377E84,1361,1402,CellChatDB_v1,user_curated,,NigelHo,,
1051,CPI-SS0728EF204,1361,1306,CellChatDB_v1,user_curated,,NigelHo,,
1052,CPI-SS09E894567,423,1306,CellChatDB_v1,user_curated,,NigelHo,,
1053,CPI-SS0AAADE913,414,1306,CellChatDB_v1,user_curated,,NigelHo,,
1054,CPI-SS09F8313DE,197,1306,CellChatDB_v1,user_curated,,NigelHo,,
1055,CPI-SS0AEFE1509,264,1306,CellChatDB_v1,user_curated,,NigelHo,,
1056,CPI-SS0C65374CC,198,1306,CellChatDB_v1,user_curated,,NigelHo,,
1057,CPI-SS01FD9B7B8,200,1306,CellChatDB_v1,user_curated,,NigelHo,,
1058,CPI-SS04702E6E9,272,1306,CellChatDB_v1,user_curated,,NigelHo,,
1059,CPI-SS08BAE6007,703,1306,CellChatDB_v1,user_curated,,NigelHo,,
1060,CPI-SS08641E7EA,648,1306,CellChatDB_v1,user_curated,,NigelHo,,
1061,CPI-SS04B573879,1344,1306,CellChatDB_v1,user_curated,,NigelHo,,
1062,CPI-SS011F14D47,758,1306,CellChatDB_v1,user_curated,,NigelHo,,
1063,CPI-SS084F5E8DC,323,1306,CellChatDB_v1,user_curated,,NigelHo,,
1064,CPI-SS0BBE148FC,324,1306,CellChatDB_v1,user_curated,,NigelHo,,
1065,CPI-SS018AEFC0B,325,1306,CellChatDB_v1,user_curated,,NigelHo,,
1066,CPI-SS07BBBE80D,34,1306,CellChatDB_v1,user_curated,,NigelHo,,
1067,CPI-SS0882BC6F7,33,1306,CellChatDB_v1,user_curated,,NigelHo,,
1068,CPI-SS0146555E8,412,1306,CellChatDB_v1,user_curated,,NigelHo,,
1069,CPI-SS0E41BA099,760,1306,CellChatDB_v1,user_curated,,NigelHo,,
1070,CPI-SS0E005B71A,759,1306,CellChatDB_v1,user_curated,,NigelHo,,
1071,CPI-SS0C39B5A5A,208,1306,CellChatDB_v1,user_curated,,NigelHo,,
1072,CPI-SS0A5DF1F43,262,1306,CellChatDB_v1,user_curated,,NigelHo,,
1073,CPI-SS033276FDC,19,1306,CellChatDB_v1,user_curated,,NigelHo,,
1074,CPI-SS0C334482A,1727,1306,CellChatDB_v1,user_curated,,NigelHo,,
1075,CPI-SS0AC7749C5,1728,1306,CellChatDB_v1,user_curated,,NigelHo,,
1076,CPI-SS0CC7F1780,1420,1306,CellChatDB_v1,user_curated,,NigelHo,,
1077,CPI-SS0F6714123,446,1306,CellChatDB_v1,user_curated,,NigelHo,,
1078,CPI-SS07888A36B,1739,1306,CellChatDB_v1,user_curated,,NigelHo,,
1079,CPI-SS0FB666821,1738,1306,CellChatDB_v1,user_curated,,NigelHo,,
1080,CPI-SS08CDEF868,1740,1306,CellChatDB_v1,user_curated,,NigelHo,,
1081,CPI-SS0ADC22434,1361,1307,CellChatDB_v1,user_curated,,NigelHo,,
1082,CPI-SS0C0849037,423,1307,CellChatDB_v1,user_curated,,NigelHo,,
1083,CPI-SS08A159F6C,414,1307,CellChatDB_v1,user_curated,,NigelHo,,
1084,CPI-SS06F63AD8F,1361,1700,CellChatDB_v1,user_curated,,NigelHo,,
1085,CPI-SS01B806614,414,1700,CellChatDB_v1,user_curated,,NigelHo,,
1086,CPI-SS004A2C2A0,1361,1701,CellChatDB_v1,user_curated,,NigelHo,,
1087,CPI-SS013923296,423,1701,CellChatDB_v1,user_curated,,NigelHo,,
1088,CPI-SS0229615A6,414,1701,CellChatDB_v1,user_curated,,NigelHo,,
1089,CPI-SS0C3371748,197,1701,CellChatDB_v1,user_curated,,NigelHo,,
1090,CPI-SS03878D6F1,264,1701,CellChatDB_v1,user_curated,,NigelHo,,
1091,CPI-SS0571EA37C,198,1701,CellChatDB_v1,user_curated,,NigelHo,,
1092,CPI-SS04C332535,200,1701,CellChatDB_v1,user_curated,,NigelHo,,
1093,CPI-SS01DC8098E,272,1701,CellChatDB_v1,user_curated,,NigelHo,,
1094,CPI-SS0F15128B1,703,1701,CellChatDB_v1,user_curated,,NigelHo,,
1095,CPI-SS0F1605617,648,1701,CellChatDB_v1,user_curated,,NigelHo,,
1096,CPI-SS099757BCC,1344,1701,CellChatDB_v1,user_curated,,NigelHo,,
1097,CPI-SS06DD4975F,758,1701,CellChatDB_v1,user_curated,,NigelHo,,
1098,CPI-SS07EF7A0A6,323,1701,CellChatDB_v1,user_curated,,NigelHo,,
1099,CPI-SS0BDD8E4BA,324,1701,CellChatDB_v1,user_curated,,NigelHo,,
1100,CPI-SS02E7AC020,325,1701,CellChatDB_v1,user_curated,,NigelHo,,
1101,CPI-SS0088157C3,34,1701,CellChatDB_v1,user_curated,,NigelHo,,
1102,CPI-SS035F644E7,33,1701,CellChatDB_v1,user_curated,,NigelHo,,
1103,CPI-SS078CE083C,412,1701,CellChatDB_v1,user_curated,,NigelHo,,
1104,CPI-SS01BEC3AB3,760,1701,CellChatDB_v1,user_curated,,NigelHo,,
1105,CPI-SS0B98B18CE,759,1701,CellChatDB_v1,user_curated,,NigelHo,,
1106,CPI-SS0DB85F9D1,208,1701,CellChatDB_v1,user_curated,,NigelHo,,
1107,CPI-SS08077D159,262,1701,CellChatDB_v1,user_curated,,NigelHo,,
1108,CPI-SS0B7CB632A,19,1701,CellChatDB_v1,user_curated,,NigelHo,,
1109,CPI-SS0FBD663EB,1727,1701,CellChatDB_v1,user_curated,,NigelHo,,
1110,CPI-SS0B778ECEA,1728,1701,CellChatDB_v1,user_curated,,NigelHo,,
1111,CPI-SS06F31FAED,1420,1701,CellChatDB_v1,user_curated,,NigelHo,,
1112,CPI-SS0D78DA84E,446,1701,CellChatDB_v1,user_curated,,NigelHo,,
1113,CPI-SS0EA333B22,1739,1701,CellChatDB_v1,user_curated,,NigelHo,,
1114,CPI-SS00038E3C7,1738,1701,CellChatDB_v1,user_curated,,NigelHo,,
1115,CPI-SS0365F269E,1740,1701,CellChatDB_v1,user_curated,,NigelHo,,
1116,CPI-SS0DE9B07A8,780,712,CellChatDB_v1,user_curated,,NigelHo,,
1117,CPI-SS0BAB460FF,75,712,CellChatDB_v1,user_curated,,NigelHo,,
1118,CPI-SS027E12A36,423,441,CellChatDB_v1,user_curated,,NigelHo,,
1119,CPI-SS04E690D72,414,441,CellChatDB_v1,user_curated,,NigelHo,,
1120,CPI-SC040F873A3,423,1868,CellChatDB_v1,user_curated,,NigelHo,,
1121,CPI-SC01BF2A2EE,1539,1868,CellChatDB_v1,user_curated,,NigelHo,,
1122,CPI-SC08B9ABFFF,1249,1868,CellChatDB_v1,user_curated,,NigelHo,,
1123,CPI-SC0EC8825FC,798,1868,CellChatDB_v1,user_curated,,NigelHo,,
1124,CPI-SC00645B133,1540,1868,CellChatDB_v1,user_curated,,NigelHo,,
1125,CPI-SC0CFFA0664,1541,1868,CellChatDB_v1,user_curated,,NigelHo,,
1126,CPI-SC06530268A,1542,1868,CellChatDB_v1,user_curated,,NigelHo,,
1127,CPI-SC02ECBE75C,1543,1868,CellChatDB_v1,user_curated,,NigelHo,,
1128,CPI-SC0587CF1EC,1544,1868,CellChatDB_v1,user_curated,,NigelHo,,
1129,CPI-SC07B8F4791,314,1868,CellChatDB_v1,user_curated,,NigelHo,,
1130,CPI-SC01DDA9AB6,1545,1868,CellChatDB_v1,user_curated,,NigelHo,,
1131,CPI-SC0F70C124D,1546,1868,CellChatDB_v1,user_curated,,NigelHo,,
1132,CPI-SS006C6537E,423,1553,CellChatDB_v1,user_curated,,NigelHo,,
1133,CPI-SS024B70001,423,1573,CellChatDB_v1,user_curated,,NigelHo,,
1134,CPI-SS0A08FD80E,414,1573,CellChatDB_v1,user_curated,,NigelHo,,
1135,CPI-SS012AFC842,423,1041,CellChatDB_v1,user_curated,,NigelHo,,
1136,CPI-SS05D7900BF,414,1041,CellChatDB_v1,user_curated,,NigelHo,,
1137,CPI-SS05996C8FD,149,496,CellChatDB_v1,user_curated,,NigelHo,,
1138,CPI-SS0E16E922E,149,1562,CellChatDB_v1,user_curated,,NigelHo,,
1139,CPI-SS069924427,149,630,CellChatDB_v2,user_curated,,NigelHo,,
1140,CPI-SS07AF9303D,258,495,CellChatDB_v1,user_curated,,NigelHo,,
1141,CPI-SS0E0E14A93,258,474,CellChatDB_v2,user_curated,,NigelHo,,
1142,CPI-SS0EAF7B072,283,474,CellChatDB_v1,user_curated,,NigelHo,,
1143,CPI-SS075D9B9AD,152,602,CellChatDB_v1,user_curated,,NigelHo,,
1144,CPI-SS0F21F1570,152,490,CellChatDB_v1,user_curated,,NigelHo,,
1145,CPI-SS03E48EFEA,150,792,CellChatDB_v1,user_curated,,NigelHo,,
1146,CPI-SS0E0B952FE,296,792,CellChatDB_v1,user_curated,,NigelHo,,
1147,CPI-SS010FDAF8D,150,399,CellChatDB_v1,user_curated,,NigelHo,,
1148,CPI-SS0B060C38C,296,399,CellChatDB_v1,user_curated,,NigelHo,,
1149,CPI-SS000568A0E,251,399,CellChatDB_v1,user_curated,,NigelHo,,
1150,CPI-SC0A48FC10E,150,1881,CellChatDB_v1,user_curated,,NigelHo,,
1151,CPI-SC0439FC4C5,251,1881,CellChatDB_v1,user_curated,,NigelHo,,
1152,CPI-SC07F06D50D,243,1881,CellChatDB_v1,user_curated,,NigelHo,,
1153,CPI-SC013C2D331,224,1881,CellChatDB_v1,user_curated,,NigelHo,,
1154,CPI-SS00581282E,151,421,CellChatDB_v1,user_curated,,NigelHo,,
1155,CPI-SS0EA96C304,248,511,CellChatDB_v1,user_curated,,NigelHo,,
1156,CPI-SS00AD71822,248,512,CellChatDB_v1,user_curated,,NigelHo,,
1157,CPI-SS0D8632EB4,1202,1106,CellChatDB_v1,user_curated,,NigelHo,,
1158,CPI-SS056AA08CF,1116,1106,CellChatDB_v1,user_curated,,NigelHo,,
1159,CPI-SS03D5CBF55,1203,1106,CellChatDB_v1,user_curated,,NigelHo,,
1160,CPI-SS09B92F236,1202,1204,CellChatDB_v1,user_curated,,NigelHo,,
1161,CPI-SS0CA5B3B8E,1116,1204,CellChatDB_v1,user_curated,,NigelHo,,
1162,CPI-SS0696491A3,1203,1204,CellChatDB_v1,user_curated,,NigelHo,,
1163,CPI-SS0BE567EFB,436,603,CellChatDB_v1,user_curated,,NigelHo,,
1164,CPI-SS0F4D3206E,1014,603,CellChatDB_v1,user_curated,,NigelHo,,
1165,CPI-SS04BCE85CA,436,87,CellChatDB_v1,user_curated,,NigelHo,,
1166,CPI-SS0FDCE3128,1014,87,CellChatDB_v1,user_curated,,NigelHo,,
1167,CPI-SS0442ADAA5,436,104,CellChatDB_v1,user_curated,,NigelHo,,
1168,CPI-SS0B11567AF,1014,104,CellChatDB_v2,user_curated,,NigelHo,,
1169,CPI-SS0DE3B267F,1021,1129,CellChatDB_v1,user_curated,,NigelHo,,
1170,CPI-SS09DF7D8F3,176,1129,CellChatDB_v1,user_curated,,NigelHo,,
1171,CPI-SS0F856A80F,1074,1099,CellChatDB_v1,user_curated,,NigelHo,,
1172,CPI-SS00BD8FF72,162,702,CellChatDB_v1,user_curated,,NigelHo,,
1173,CPI-SS0C0E2C69C,162,701,CellChatDB_v1,user_curated,,NigelHo,,
1174,CPI-SS0B1F94CD2,162,577,CellChatDB_v1,user_curated,,NigelHo,,
1175,CPI-SS098F8DB82,162,514,CellChatDB_v1,user_curated,,NigelHo,,
1176,CPI-SS0BE6DBE1A,162,525,CellChatDB_v1,user_curated,,NigelHo,,
1177,CPI-SS073232B30,162,567,CellChatDB_v1,user_curated,,NigelHo,,
1178,CPI-SS0CD40D735,164,567,CellChatDB_v1,user_curated,,NigelHo,,
1179,CPI-SS0BD6EE954,163,567,CellChatDB_v1,user_curated,,NigelHo,,
1180,CPI-CS0E9F3D560,2074,567,CellChatDB_v2,user_curated,,NigelHo,,
1181,CPI-SS08A803A29,162,568,CellChatDB_v1,user_curated,,NigelHo,,
1182,CPI-SS0AFFDEC0B,164,568,CellChatDB_v1,user_curated,,NigelHo,,
1183,CPI-SS0D1EF9598,163,568,CellChatDB_v1,user_curated,,NigelHo,,
1184,CPI-CS0A7030FA0,2074,568,CellChatDB_v2,user_curated,,NigelHo,,
1185,CPI-SS06BC722B5,162,569,CellChatDB_v1,user_curated,,NigelHo,,
1186,CPI-SS0E6AF9650,164,569,CellChatDB_v1,user_curated,,NigelHo,,
1187,CPI-SS031BEF27E,163,569,CellChatDB_v1,user_curated,,NigelHo,,
1188,CPI-SS0DAB76F63,749,569,CellChatDB_v2,user_curated,,NigelHo,,
1189,CPI-SS0F1F74938,162,541,CellChatDB_v1,user_curated,,NigelHo,,
1190,CPI-SS0D0DC29DB,164,541,CellChatDB_v1,user_curated,,NigelHo,,
1191,CPI-SS0D97012FB,163,541,CellChatDB_v1,user_curated,,NigelHo,,
1192,CPI-CS026392636,2074,541,CellChatDB_v2,user_curated,,NigelHo,,
1193,CPI-SS018BD4882,617,970,CellChatDB_v1,user_curated,,NigelHo,,
1194,CPI-SS0148BDF1C,1124,970,CellChatDB_v1,user_curated,,NigelHo,,
1195,CPI-SS07B3139A0,617,952,CellChatDB_v1,user_curated,,NigelHo,,
1196,CPI-SS0C849D294,1124,952,CellChatDB_v1,user_curated,,NigelHo,,
1197,CPI-SS0C7FC7214,1270,1082,CellChatDB_v1,user_curated,,NigelHo,,
1198,CPI-SS0C445451E,1586,1082,CellChatDB_v1,user_curated,,NigelHo,,
1199,CPI-SS06CA10698,1270,1271,CellChatDB_v1,user_curated,,NigelHo,,
1200,CPI-SS0C5DEF2EC,1586,1271,CellChatDB_v1,user_curated,,NigelHo,,
1201,CPI-SS0666DE74B,1272,1086,CellChatDB_v1,user_curated,,NigelHo,,
1202,CPI-SS0611CCD79,1138,1086,CellChatDB_v1,user_curated,,NigelHo,,
1203,CPI-SS0A9F17199,1108,1086,CellChatDB_v1,user_curated,,NigelHo,,
1204,CPI-SS0E2083FAC,1272,1104,CellChatDB_v1,user_curated,,NigelHo,,
1205,CPI-SS06F643928,1138,1104,CellChatDB_v1,user_curated,,NigelHo,,
1206,CPI-SS0FEF2FF5D,1108,1104,CellChatDB_v1,user_curated,,NigelHo,,
1207,CPI-SS01D98F80A,1272,1103,CellChatDB_v1,user_curated,,NigelHo,,
1208,CPI-SS0A06F86B9,1138,1103,CellChatDB_v1,user_curated,,NigelHo,,
1209,CPI-SS0A82945AA,1108,1103,CellChatDB_v1,user_curated,,NigelHo,,
1210,CPI-SS0D9B4021E,1272,1085,CellChatDB_v1,user_curated,,NigelHo,,
1211,CPI-SS0C2000B56,1138,1085,CellChatDB_v1,user_curated,,NigelHo,,
1212,CPI-SS0445D021B,1108,1085,CellChatDB_v1,user_curated,,NigelHo,,
1213,CPI-SS009DF1DD6,1272,1587,CellChatDB_v1,user_curated,,NigelHo,,
1214,CPI-SS00FAE6421,1138,1587,CellChatDB_v1,user_curated,,NigelHo,,
1215,CPI-SS05161DA5F,1108,1587,CellChatDB_v1,user_curated,,NigelHo,,
1216,CPI-SS08171C005,1272,1462,CellChatDB_v1,user_curated,,NigelHo,,
1217,CPI-SS0B4E585AC,1138,1462,CellChatDB_v1,user_curated,,NigelHo,,
1218,CPI-SS0785718FF,1108,1462,CellChatDB_v1,user_curated,,NigelHo,,
1219,CPI-SS031151895,872,612,CellChatDB_v1,user_curated,,NigelHo,,
1220,CPI-SS0888931C5,861,612,CellChatDB_v1,user_curated,,NigelHo,,
1221,CPI-SS06C93E09A,504,1081,CellChatDB_v1,user_curated,,NigelHo,,
1222,CPI-SS0BF87B9DD,504,1279,CellChatDB_v1,user_curated,,NigelHo,,
1223,CPI-SS0A437E174,504,924,CellChatDB_v2,user_curated,,NigelHo,,
1224,CPI-SS09A36B221,443,924,CellChatDB_v2,user_curated,,NigelHo,,
1225,CPI-SS07CCAD9BF,1463,924,CellChatDB_v1,user_curated,,NigelHo,,
1226,CPI-SS084816B12,88,89,CellChatDB_v1,user_curated,,NigelHo,,
1227,CPI-SS02461AE98,88,90,CellChatDB_v1,user_curated,,NigelHo,,
1228,CPI-SS04B547174,160,497,CellChatDB_v1,user_curated,,NigelHo,,
1229,CPI-SS0A512249D,679,498,CellChatDB_v1,user_curated,,NigelHo,,
1230,CPI-SS06CE0CF64,43,498,CellChatDB_v1,user_curated,,NigelHo,,
1231,CPI-SS0FE594C97,679,499,CellChatDB_v1,user_curated,,NigelHo,,
1232,CPI-SS0C272BD3D,43,499,CellChatDB_v1,user_curated,,NigelHo,,
1233,CPI-SS05A3441B9,679,519,CellChatDB_v1,user_curated,,NigelHo,,
1234,CPI-SS0AB20B9AD,43,519,CellChatDB_v1,user_curated,,NigelHo,,
1235,CPI-SS098B7BE0A,679,507,CellChatDB_v1,user_curated,,NigelHo,,
1236,CPI-SS008509DBD,43,507,CellChatDB_v1,user_curated,,NigelHo,,
1237,CPI-SS0F80E4C8B,679,537,CellChatDB_v1,user_curated,,NigelHo,,
1238,CPI-SS0A7FB677C,43,537,CellChatDB_v1,user_curated,,NigelHo,,
1239,CPI-SS088F4D46D,837,537,CellChatDB_v1,user_curated,,NigelHo,,
1240,CPI-SS02A8BD654,404,454,CellChatDB_v1,user_curated,,NigelHo,,
1241,CPI-SS01C5596D4,1726,454,CellChatDB_v1,user_curated,,NigelHo,,
1242,CPI-SS061ED1543,404,415,CellChatDB_v1,user_curated,,NigelHo,,
1243,CPI-SS0F5177C81,1027,485,CellChatDB_v1,user_curated,,NigelHo,,
1244,CPI-SS033C67295,130,1033,CellChatDB_v1,user_curated,,NigelHo,,
1245,CPI-SS0706A559F,837,1033,CellChatDB_v1,user_curated,,NigelHo,,
1246,CPI-SS0FCF733EA,161,491,CellChatDB_v1,user_curated,,NigelHo,,
1247,CPI-SS00399ED03,161,557,CellChatDB_v1,user_curated,,NigelHo,,
1248,CPI-SS02D4E44C7,161,607,CellChatDB_v1,user_curated,,NigelHo,,
1249,CPI-SS0853B2D1C,694,623,CellChatDB_v1,user_curated,,NigelHo,,
1250,CPI-SS0391314C7,1681,1281,CellChatDB_v1,user_curated,,NigelHo,,
1251,CPI-SS072BEC00E,1179,1281,CellChatDB_v1,user_curated,,NigelHo,,
1252,CPI-SS058209EC7,144,1281,CellChatDB_v1,user_curated,,NigelHo,,
1253,CPI-SS04DDDC0F1,146,1281,CellChatDB_v1,user_curated,,NigelHo,,
1254,CPI-SS07EA09568,1467,1281,CellChatDB_v1,user_curated,,NigelHo,,
1255,CPI-SS0A94DAC37,1680,1281,CellChatDB_v1,user_curated,,NigelHo,,
1256,CPI-SS071CE1554,1679,1281,CellChatDB_v1,user_curated,,NigelHo,,
1257,CPI-SS086774F4B,1536,1281,CellChatDB_v2,user_curated,,NigelHo,,
1258,CPI-SS0A536FE2F,1534,1281,CellChatDB_v2,user_curated,,NigelHo,,
1259,CPI-SS0CD7A6431,1530,1281,CellChatDB_v2,user_curated,,NigelHo,,
1260,CPI-SS0CC8C9652,1532,1281,CellChatDB_v2,user_curated,,NigelHo,,
1261,CPI-SS040911BA2,1531,1281,CellChatDB_v2,user_curated,,NigelHo,,
1262,CPI-SS0AA9A25C8,1538,1281,CellChatDB_v2,user_curated,,NigelHo,,
1263,CPI-SS0A6674B21,1681,1441,CellChatDB_v1,user_curated,,NigelHo,,
1264,CPI-SS0A91D432B,1179,1441,CellChatDB_v1,user_curated,,NigelHo,,
1265,CPI-SS041A22E65,144,1441,CellChatDB_v1,user_curated,,NigelHo,,
1266,CPI-SS01FD0889C,146,1441,CellChatDB_v1,user_curated,,NigelHo,,
1267,CPI-SS0024CA9FD,1467,1441,CellChatDB_v1,user_curated,,NigelHo,,
1268,CPI-SS0A106718F,1680,1441,CellChatDB_v1,user_curated,,NigelHo,,
1269,CPI-SS0A3521DA5,1679,1441,CellChatDB_v1,user_curated,,NigelHo,,
1270,CPI-SS044F0F833,1536,1441,CellChatDB_v2,user_curated,,NigelHo,,
1271,CPI-SS037805AD6,1535,1441,CellChatDB_v2,user_curated,,NigelHo,,
1272,CPI-SS0F91FFE18,1534,1441,CellChatDB_v2,user_curated,,NigelHo,,
1273,CPI-SS06CE6BCE2,1532,1441,CellChatDB_v2,user_curated,,NigelHo,,
1274,CPI-SS01E40A315,1531,1441,CellChatDB_v2,user_curated,,NigelHo,,
1275,CPI-SS02D3F0EB8,1537,1441,CellChatDB_v2,user_curated,,NigelHo,,
1276,CPI-SS09367CF8E,1681,1282,CellChatDB_v1,user_curated,,NigelHo,,
1277,CPI-SS0F709B035,1179,1282,CellChatDB_v1,user_curated,,NigelHo,,
1278,CPI-SS026335F55,144,1282,CellChatDB_v1,user_curated,,NigelHo,,
1279,CPI-SS09404C94F,146,1282,CellChatDB_v1,user_curated,,NigelHo,,
1280,CPI-SS017DDA046,1467,1282,CellChatDB_v1,user_curated,,NigelHo,,
1281,CPI-SS0962A6374,1680,1282,CellChatDB_v1,user_curated,,NigelHo,,
1282,CPI-SS003090871,1679,1282,CellChatDB_v1,user_curated,,NigelHo,,
1283,CPI-SS0F815C36F,1681,1283,CellChatDB_v1,user_curated,,NigelHo,,
1284,CPI-SS0710B1B3A,1179,1283,CellChatDB_v1,user_curated,,NigelHo,,
1285,CPI-SS0BDC2B411,144,1283,CellChatDB_v1,user_curated,,NigelHo,,
1286,CPI-SS04AEFAE55,146,1283,CellChatDB_v1,user_curated,,NigelHo,,
1287,CPI-SS0415C4BFF,1467,1283,CellChatDB_v1,user_curated,,NigelHo,,
1288,CPI-SS07D2705DD,1680,1283,CellChatDB_v1,user_curated,,NigelHo,,
1289,CPI-SS0289C0529,1679,1283,CellChatDB_v1,user_curated,,NigelHo,,
1290,CPI-SS0086084D6,1681,1613,CellChatDB_v1,user_curated,,NigelHo,,
1291,CPI-SS09D75EE76,1179,1613,CellChatDB_v1,user_curated,,NigelHo,,
1292,CPI-SS0CBFF3136,144,1613,CellChatDB_v1,user_curated,,NigelHo,,
1293,CPI-SS0E6CA0B42,146,1613,CellChatDB_v1,user_curated,,NigelHo,,
1294,CPI-SS018FFAD1E,1467,1613,CellChatDB_v1,user_curated,,NigelHo,,
1295,CPI-SS0CFD95F10,1680,1613,CellChatDB_v1,user_curated,,NigelHo,,
1296,CPI-SS0834C07CE,1679,1613,CellChatDB_v1,user_curated,,NigelHo,,
1297,CPI-SS0C1332E73,1179,416,CellChatDB_v2,user_curated,,NigelHo,,
1298,CPI-SS0F739D3DB,219,416,CellChatDB_v1,user_curated,,NigelHo,,
1299,CPI-SS0F6EC6E44,7,416,CellChatDB_v2,user_curated,,NigelHo,,
1300,CPI-SS0362EFFDE,405,929,CellChatDB_v1,user_curated,,NigelHo,,
1301,CPI-SS08E9AFE41,405,735,CellChatDB_v1,user_curated,,NigelHo,,
1302,CPI-SS0F7FF099C,767,735,CellChatDB_v1,user_curated,,NigelHo,,
1303,CPI-SS0E68758BE,1678,735,CellChatDB_v2,user_curated,,NigelHo,,
